t,x,y,psi,u,v,r
13.630000,0.000000000e+00,3.748617128e-01,0.000000000e+00,0.000000000e+00,1.328722785e-05,0.000000000e+00
13.640000,0.000000000e+00,3.748618450e-01,0.000000000e+00,0.000000000e+00,1.315501772e-05,0.000000000e+00
13.650000,0.000000000e+00,3.748619759e-01,0.000000000e+00,0.000000000e+00,1.302412311e-05,0.000000000e+00
13.660000,0.000000000e+00,3.748621055e-01,0.000000000e+00,0.000000000e+00,1.289453092e-05,0.000000000e+00
13.670000,0.000000000e+00,3.748622338e-01,0.000000000e+00,0.000000000e+00,1.276622819e-05,0.000000000e+00
13.680000,0.000000000e+00,3.748623608e-01,0.000000000e+00,0.000000000e+00,1.263920210e-05,0.000000000e+00
13.690000,0.000000000e+00,3.748624866e-01,0.000000000e+00,0.000000000e+00,1.251343994e-05,0.000000000e+00
13.700000,0.000000000e+00,3.748626111e-01,0.000000000e+00,0.000000000e+00,1.238892913e-05,0.000000000e+00
13.710000,0.000000000e+00,3.748627343e-01,0.000000000e+00,0.000000000e+00,1.226565722e-05,0.000000000e+00
13.720000,0.000000000e+00,3.748628564e-01,0.000000000e+00,0.000000000e+00,1.214361190e-05,0.000000000e+00
13.730000,0.000000000e+00,3.748629772e-01,0.000000000e+00,0.000000000e+00,1.202278094e-05,0.000000000e+00
13.740000,0.000000000e+00,3.748630968e-01,0.000000000e+00,0.000000000e+00,1.190315227e-05,0.000000000e+00
13.750000,0.000000000e+00,3.748632153e-01,0.000000000e+00,0.000000000e+00,1.178471393e-05,0.000000000e+00
13.760000,0.000000000e+00,3.748633325e-01,0.000000000e+00,0.000000000e+00,1.166745406e-05,0.000000000e+00
13.770000,0.000000000e+00,3.748634486e-01,0.000000000e+00,0.000000000e+00,1.155136096e-05,0.000000000e+00
13.780000,0.000000000e+00,3.748635636e-01,0.000000000e+00,0.000000000e+00,1.143642299e-05,0.000000000e+00
13.790000,0.000000000e+00,3.748636774e-01,0.000000000e+00,0.000000000e+00,1.132262868e-05,0.000000000e+00
13.800000,0.000000000e+00,3.748637900e-01,0.000000000e+00,0.000000000e+00,1.120996665e-05,0.000000000e+00
13.810000,0.000000000e+00,3.748639016e-01,0.000000000e+00,0.000000000e+00,1.109842561e-05,0.000000000e+00
13.820000,0.000000000e+00,3.748640120e-01,0.000000000e+00,0.000000000e+00,1.098799443e-05,0.000000000e+00
13.830000,0.000000000e+00,3.748641213e-01,0.000000000e+00,0.000000000e+00,1.087866206e-05,0.000000000e+00
13.840000,0.000000000e+00,3.748642296e-01,0.000000000e+00,0.000000000e+00,1.077041757e-05,0.000000000e+00
13.850000,0.000000000e+00,3.748643367e-01,0.000000000e+00,0.000000000e+00,1.066325012e-05,0.000000000e+00
13.860000,0.000000000e+00,3.748644429e-01,0.000000000e+00,0.000000000e+00,1.055714901e-05,0.000000000e+00
13.870000,0.000000000e+00,3.748645479e-01,0.000000000e+00,0.000000000e+00,1.045210362e-05,0.000000000e+00
13.880000,0.000000000e+00,3.748646519e-01,0.000000000e+00,0.000000000e+00,1.034810345e-05,0.000000000e+00
13.890000,0.000000000e+00,3.748647549e-01,0.000000000e+00,0.000000000e+00,1.024513810e-05,0.000000000e+00
13.900000,0.000000000e+00,3.748648568e-01,0.000000000e+00,0.000000000e+00,1.014319728e-05,0.000000000e+00
13.910000,0.000000000e+00,3.748649577e-01,0.000000000e+00,0.000000000e+00,1.004227078e-05,0.000000000e+00
13.920000,0.000000000e+00,3.748650577e-01,0.000000000e+00,0.000000000e+00,9.942348513e-06,0.000000000e+00
13.930000,0.000000000e+00,3.748651566e-01,0.000000000e+00,0.000000000e+00,9.843420492e-06,0.000000000e+00
13.940000,0.000000000e+00,3.748652545e-01,0.000000000e+00,0.000000000e+00,9.745476822e-06,0.000000000e+00
13.950000,0.000000000e+00,3.748653515e-01,0.000000000e+00,0.000000000e+00,9.648507708e-06,0.000000000e+00
13.960000,0.000000000e+00,3.748654475e-01,0.000000000e+00,0.000000000e+00,9.552503452e-06,0.000000000e+00
13.970000,0.000000000e+00,3.748655425e-01,0.000000000e+00,0.000000000e+00,9.457454454e-06,0.000000000e+00
13.980000,0.000000000e+00,3.748656366e-01,0.000000000e+00,0.000000000e+00,9.363351210e-06,0.000000000e+00
13.990000,0.000000000e+00,3.748657298e-01,0.000000000e+00,0.000000000e+00,9.270184309e-06,0.000000000e+00
14.000000,0.000000000e+00,3.748658221e-01,0.000000000e+00,0.000000000e+00,9.177944434e-06,0.000000000e+00
14.010000,0.000000000e+00,3.748659134e-01,0.000000000e+00,0.000000000e+00,9.086622361e-06,0.000000000e+00
14.020000,0.000000000e+00,3.748660038e-01,0.000000000e+00,0.000000000e+00,8.996208958e-06,0.000000000e+00
14.030000,0.000000000e+00,3.748660933e-01,0.000000000e+00,0.000000000e+00,8.906695183e-06,0.000000000e+00
14.040000,0.000000000e+00,3.748661819e-01,0.000000000e+00,0.000000000e+00,8.818072085e-06,0.000000000e+00
14.050000,0.000000000e+00,3.748662697e-01,0.000000000e+00,0.000000000e+00,8.730330802e-06,0.000000000e+00
14.060000,0.000000000e+00,3.748663565e-01,0.000000000e+00,0.000000000e+00,8.643462559e-06,0.000000000e+00
14.070000,0.000000000e+00,3.748664425e-01,0.000000000e+00,0.000000000e+00,8.557458670e-06,0.000000000e+00
14.080000,0.000000000e+00,3.748665277e-01,0.000000000e+00,0.000000000e+00,8.472310533e-06,0.000000000e+00
14.090000,0.000000000e+00,3.748666120e-01,0.000000000e+00,0.000000000e+00,8.388009635e-06,0.000000000e+00
14.100000,0.000000000e+00,3.748666955e-01,0.000000000e+00,0.000000000e+00,8.304547545e-06,0.000000000e+00
14.110000,0.000000000e+00,3.748667781e-01,0.000000000e+00,0.000000000e+00,8.221915916e-06,0.000000000e+00
14.120000,0.000000000e+00,3.748668599e-01,0.000000000e+00,0.000000000e+00,8.140106486e-06,0.000000000e+00
14.130000,0.000000000e+00,3.748669409e-01,0.000000000e+00,0.000000000e+00,8.059111073e-06,0.000000000e+00
14.140000,0.000000000e+00,3.748670211e-01,0.000000000e+00,0.000000000e+00,7.978921578e-06,0.000000000e+00
14.150000,0.000000000e+00,3.748671005e-01,0.000000000e+00,0.000000000e+00,7.899529982e-06,0.000000000e+00
14.160000,0.000000000e+00,3.748671791e-01,0.000000000e+00,0.000000000e+00,7.820928345e-06,0.000000000e+00
14.170000,0.000000000e+00,3.748672569e-01,0.000000000e+00,0.000000000e+00,7.743108808e-06,0.000000000e+00
14.180000,0.000000000e+00,3.748673339e-01,0.000000000e+00,0.000000000e+00,7.666063588e-06,0.000000000e+00
14.190000,0.000000000e+00,3.748674102e-01,0.000000000e+00,0.000000000e+00,7.589784981e-06,0.000000000e+00
14.200000,0.000000000e+00,3.748674857e-01,0.000000000e+00,0.000000000e+00,7.514265358e-06,0.000000000e+00
14.210000,0.000000000e+00,3.748675605e-01,0.000000000e+00,0.000000000e+00,7.439497169e-06,0.000000000e+00
14.220000,0.000000000e+00,3.748676345e-01,0.000000000e+00,0.000000000e+00,7.365472935e-06,0.000000000e+00
14.230000,0.000000000e+00,3.748677078e-01,0.000000000e+00,0.000000000e+00,7.292185255e-06,0.000000000e+00
14.240000,0.000000000e+00,3.748677804e-01,0.000000000e+00,0.000000000e+00,7.219626799e-06,0.000000000e+00
14.250000,0.000000000e+00,3.748678522e-01,0.000000000e+00,0.000000000e+00,7.147790312e-06,0.000000000e+00
14.260000,0.000000000e+00,3.748679233e-01,0.000000000e+00,0.000000000e+00,7.076668610e-06,0.000000000e+00
14.270000,0.000000000e+00,3.748679937e-01,0.000000000e+00,0.000000000e+00,7.006254581e-06,0.000000000e+00
14.280000,0.000000000e+00,3.748680635e-01,0.000000000e+00,0.000000000e+00,6.936541183e-06,0.000000000e+00
14.290000,0.000000000e+00,3.748681325e-01,0.000000000e+00,0.000000000e+00,6.867521445e-06,0.000000000e+00
14.300000,0.000000000e+00,3.748682008e-01,0.000000000e+00,0.000000000e+00,6.799188465e-06,0.000000000e+00
14.310000,0.000000000e+00,3.748682685e-01,0.000000000e+00,0.000000000e+00,6.731535410e-06,0.000000000e+00
14.320000,0.000000000e+00,3.748683354e-01,0.000000000e+00,0.000000000e+00,6.664555513e-06,0.000000000e+00
14.330000,0.000000000e+00,3.748684018e-01,0.000000000e+00,0.000000000e+00,6.598242078e-06,0.000000000e+00
14.340000,0.000000000e+00,3.748684674e-01,0.000000000e+00,0.000000000e+00,6.532588472e-06,0.000000000e+00
14.350000,0.000000000e+00,3.748685324e-01,0.000000000e+00,0.000000000e+00,6.467588131e-06,0.000000000e+00
14.360000,0.000000000e+00,3.748685968e-01,0.000000000e+00,0.000000000e+00,6.403234554e-06,0.000000000e+00
14.370000,0.000000000e+00,3.748686605e-01,0.000000000e+00,0.000000000e+00,6.339521305e-06,0.000000000e+00
14.380000,0.000000000e+00,3.748687236e-01,0.000000000e+00,0.000000000e+00,6.276442014e-06,0.000000000e+00
14.390000,0.000000000e+00,3.748687860e-01,0.000000000e+00,0.000000000e+00,6.213990373e-06,0.000000000e+00
14.400000,0.000000000e+00,3.748688478e-01,0.000000000e+00,0.000000000e+00,6.152160136e-06,0.000000000e+00
14.410000,0.000000000e+00,3.748689091e-01,0.000000000e+00,0.000000000e+00,6.090945120e-06,0.000000000e+00
14.420000,0.000000000e+00,3.748689697e-01,0.000000000e+00,0.000000000e+00,6.030339203e-06,0.000000000e+00
14.430000,0.000000000e+00,3.748690297e-01,0.000000000e+00,0.000000000e+00,5.970336325e-06,0.000000000e+00
14.440000,0.000000000e+00,3.748690891e-01,0.000000000e+00,0.000000000e+00,5.910930486e-06,0.000000000e+00
14.450000,0.000000000e+00,3.748691479e-01,0.000000000e+00,0.000000000e+00,5.852115745e-06,0.000000000e+00
14.460000,0.000000000e+00,3.748692061e-01,0.000000000e+00,0.000000000e+00,5.793886221e-06,0.000000000e+00
14.470000,0.000000000e+00,3.748692638e-01,0.000000000e+00,0.000000000e+00,5.736236090e-06,0.000000000e+00
14.480000,0.000000000e+00,3.748693208e-01,0.000000000e+00,0.000000000e+00,5.679159587e-06,0.000000000e+00
14.490000,0.000000000e+00,3.748693773e-01,0.000000000e+00,0.000000000e+00,5.622651005e-06,0.000000000e+00
14.500000,0.000000000e+00,3.748694333e-01,0.000000000e+00,0.000000000e+00,5.566704693e-06,0.000000000e+00
14.510000,0.000000000e+00,3.748694887e-01,0.000000000e+00,0.000000000e+00,5.511315055e-06,0.000000000e+00
14.520000,0.000000000e+00,3.748695435e-01,0.000000000e+00,0.000000000e+00,5.456476554e-06,0.000000000e+00
14.530000,0.000000000e+00,3.748695978e-01,0.000000000e+00,0.000000000e+00,5.402183706e-06,0.000000000e+00
14.540000,0.000000000e+00,3.748696516e-01,0.000000000e+00,0.000000000e+00,5.348431080e-06,0.000000000e+00
14.550000,0.000000000e+00,3.748697048e-01,0.000000000e+00,0.000000000e+00,5.295213301e-06,0.000000000e+00
14.560000,0.000000000e+00,3.748697575e-01,0.000000000e+00,0.000000000e+00,5.242525048e-06,0.000000000e+00
14.570000,0.000000000e+00,3.748698096e-01,0.000000000e+00,0.000000000e+00,5.190361053e-06,0.000000000e+00
14.580000,0.000000000e+00,3.748698613e-01,0.000000000e+00,0.000000000e+00,5.138716097e-06,0.000000000e+00
14.590000,0.000000000e+00,3.748699124e-01,0.000000000e+00,0.000000000e+00,5.087585018e-06,0.000000000e+00
14.600000,0.000000000e+00,3.748699630e-01,0.000000000e+00,0.000000000e+00,5.036962701e-06,0.000000000e+00
14.610000,0.000000000e+00,3.748700132e-01,0.000000000e+00,0.000000000e+00,4.986844085e-06,0.000000000e+00
14.620000,0.000000000e+00,3.748700628e-01,0.000000000e+00,0.000000000e+00,4.937224157e-06,0.000000000e+00
14.630000,0.000000000e+00,3.748701119e-01,0.000000000e+00,0.000000000e+00,4.888097956e-06,0.000000000e+00
14.640000,0.000000000e+00,3.748701605e-01,0.000000000e+00,0.000000000e+00,4.839460569e-06,0.000000000e+00
14.650000,0.000000000e+00,3.748702087e-01,0.000000000e+00,0.000000000e+00,4.791307131e-06,0.000000000e+00
14.660000,0.000000000e+00,3.748702564e-01,0.000000000e+00,0.000000000e+00,4.743632829e-06,0.000000000e+00
14.670000,0.000000000e+00,3.748703036e-01,0.000000000e+00,0.000000000e+00,4.696432894e-06,0.000000000e+00
14.680000,0.000000000e+00,3.748703503e-01,0.000000000e+00,0.000000000e+00,4.649702606e-06,0.000000000e+00
14.690000,0.000000000e+00,3.748703966e-01,0.000000000e+00,0.000000000e+00,4.603437292e-06,0.000000000e+00
14.700000,0.000000000e+00,3.748704424e-01,0.000000000e+00,0.000000000e+00,4.557632325e-06,0.000000000e+00
14.710000,0.000000000e+00,3.748704877e-01,0.000000000e+00,0.000000000e+00,4.512283126e-06,0.000000000e+00
14.720000,0.000000000e+00,3.748705326e-01,0.000000000e+00,0.000000000e+00,4.467385159e-06,0.000000000e+00
14.730000,0.000000000e+00,3.748705771e-01,0.000000000e+00,0.000000000e+00,4.422933934e-06,0.000000000e+00
14.740000,0.000000000e+00,3.748706211e-01,0.000000000e+00,0.000000000e+00,4.378925006e-06,0.000000000e+00
14.750000,0.000000000e+00,3.748706646e-01,0.000000000e+00,0.000000000e+00,4.335353974e-06,0.000000000e+00
14.760000,0.000000000e+00,3.748707078e-01,0.000000000e+00,0.000000000e+00,4.292216481e-06,0.000000000e+00
14.770000,0.000000000e+00,3.748707505e-01,0.000000000e+00,0.000000000e+00,4.249508213e-06,0.000000000e+00
14.780000,0.000000000e+00,3.748707928e-01,0.000000000e+00,0.000000000e+00,4.207224900e-06,0.000000000e+00
14.790000,0.000000000e+00,3.748708346e-01,0.000000000e+00,0.000000000e+00,4.165362313e-06,0.000000000e+00
14.800000,0.000000000e+00,3.748708761e-01,0.000000000e+00,0.000000000e+00,4.123916266e-06,0.000000000e+00
14.810000,0.000000000e+00,3.748709171e-01,0.000000000e+00,0.000000000e+00,4.082882613e-06,0.000000000e+00
14.820000,0.000000000e+00,3.748709577e-01,0.000000000e+00,0.000000000e+00,4.042257252e-06,0.000000000e+00
14.830000,0.000000000e+00,3.748709980e-01,0.000000000e+00,0.000000000e+00,4.002036121e-06,0.000000000e+00
14.840000,0.000000000e+00,3.748710378e-01,0.000000000e+00,0.000000000e+00,3.962215196e-06,0.000000000e+00
14.850000,0.000000000e+00,3.748710772e-01,0.000000000e+00,0.000000000e+00,3.922790496e-06,0.000000000e+00
14.860000,0.000000000e+00,3.748711162e-01,0.000000000e+00,0.000000000e+00,3.883758078e-06,0.000000000e+00
14.870000,0.000000000e+00,3.748711549e-01,0.000000000e+00,0.000000000e+00,3.845114040e-06,0.000000000e+00
14.880000,0.000000000e+00,3.748711931e-01,0.000000000e+00,0.000000000e+00,3.806854516e-06,0.000000000e+00
14.890000,0.000000000e+00,3.748712310e-01,0.000000000e+00,0.000000000e+00,3.768975681e-06,0.000000000e+00
14.900000,0.000000000e+00,3.748712685e-01,0.000000000e+00,0.000000000e+00,3.731473746e-06,0.000000000e+00
14.910000,0.000000000e+00,3.748713057e-01,0.000000000e+00,0.000000000e+00,3.694344962e-06,0.000000000e+00
14.920000,0.000000000e+00,3.748713424e-01,0.000000000e+00,0.000000000e+00,3.657585615e-06,0.000000000e+00
14.930000,0.000000000e+00,3.748713788e-01,0.000000000e+00,0.000000000e+00,3.621192030e-06,0.000000000e+00
14.940000,0.000000000e+00,3.748714148e-01,0.000000000e+00,0.000000000e+00,3.585160568e-06,0.000000000e+00
14.950000,0.000000000e+00,3.748714505e-01,0.000000000e+00,0.000000000e+00,3.549487624e-06,0.000000000e+00
14.960000,0.000000000e+00,3.748714858e-01,0.000000000e+00,0.000000000e+00,3.514169632e-06,0.000000000e+00
14.970000,0.000000000e+00,3.748715208e-01,0.000000000e+00,0.000000000e+00,3.479203060e-06,0.000000000e+00
14.980000,0.000000000e+00,3.748715554e-01,0.000000000e+00,0.000000000e+00,3.444584411e-06,0.000000000e+00
14.990000,0.000000000e+00,3.748715897e-01,0.000000000e+00,0.000000000e+00,3.410310223e-06,0.000000000e+00
15.000000,0.000000000e+00,3.748716236e-01,0.000000000e+00,0.000000000e+00,3.376377070e-06,0.000000000e+00
15.010000,0.000000000e+00,3.748716572e-01,0.000000000e+00,0.000000000e+00,3.342781557e-06,0.000000000e+00
15.020000,0.000000000e+00,3.748716905e-01,0.000000000e+00,0.000000000e+00,3.309520324e-06,0.000000000e+00
15.030000,0.000000000e+00,3.748717234e-01,0.000000000e+00,0.000000000e+00,3.276590047e-06,0.000000000e+00
15.040000,0.000000000e+00,3.748717560e-01,0.000000000e+00,0.000000000e+00,3.243987431e-06,0.000000000e+00
15.050000,0.000000000e+00,3.748717883e-01,0.000000000e+00,0.000000000e+00,3.211709217e-06,0.000000000e+00
15.060000,0.000000000e+00,3.748718202e-01,0.000000000e+00,0.000000000e+00,3.179752176e-06,0.000000000e+00
15.070000,0.000000000e+00,3.748718519e-01,0.000000000e+00,0.000000000e+00,3.148113114e-06,0.000000000e+00
15.080000,0.000000000e+00,3.748718832e-01,0.000000000e+00,0.000000000e+00,3.116788865e-06,0.000000000e+00
15.090000,0.000000000e+00,3.748719142e-01,0.000000000e+00,0.000000000e+00,3.085776297e-06,0.000000000e+00
15.100000,0.000000000e+00,3.748719449e-01,0.000000000e+00,0.000000000e+00,3.055072310e-06,0.000000000e+00
15.110000,0.000000000e+00,3.748719753e-01,0.000000000e+00,0.000000000e+00,3.024673833e-06,0.000000000e+00
15.120000,0.000000000e+00,3.748720054e-01,0.000000000e+00,0.000000000e+00,2.994577825e-06,0.000000000e+00
15.130000,0.000000000e+00,3.748720352e-01,0.000000000e+00,0.000000000e+00,2.964781278e-06,0.000000000e+00
15.140000,0.000000000e+00,3.748720647e-01,0.000000000e+00,0.000000000e+00,2.935281211e-06,0.000000000e+00
15.150000,0.000000000e+00,3.748720939e-01,0.000000000e+00,0.000000000e+00,2.906074675e-06,0.000000000e+00
15.160000,0.000000000e+00,3.748721228e-01,0.000000000e+00,0.000000000e+00,2.877158749e-06,0.000000000e+00
15.170000,0.000000000e+00,3.748721515e-01,0.000000000e+00,0.000000000e+00,2.848530541e-06,0.000000000e+00
15.180000,0.000000000e+00,3.748721798e-01,0.000000000e+00,0.000000000e+00,2.820187189e-06,0.000000000e+00
15.190000,0.000000000e+00,3.748722079e-01,0.000000000e+00,0.000000000e+00,2.792125858e-06,0.000000000e+00
15.200000,0.000000000e+00,3.748722357e-01,0.000000000e+00,0.000000000e+00,2.764343741e-06,0.000000000e+00
15.210000,0.000000000e+00,3.748722632e-01,0.000000000e+00,0.000000000e+00,2.736838061e-06,0.000000000e+00
15.220000,0.000000000e+00,3.748722904e-01,0.000000000e+00,0.000000000e+00,2.709606068e-06,0.000000000e+00
15.230000,0.000000000e+00,3.748723174e-01,0.000000000e+00,0.000000000e+00,2.682645037e-06,0.000000000e+00
15.240000,0.000000000e+00,3.748723440e-01,0.000000000e+00,0.000000000e+00,2.655952273e-06,0.000000000e+00
15.250000,0.000000000e+00,3.748723705e-01,0.000000000e+00,0.000000000e+00,2.629525106e-06,0.000000000e+00
15.260000,0.000000000e+00,3.748723966e-01,0.000000000e+00,0.000000000e+00,2.603360894e-06,0.000000000e+00
15.270000,0.000000000e+00,3.748724225e-01,0.000000000e+00,0.000000000e+00,2.577457020e-06,0.000000000e+00
15.280000,0.000000000e+00,3.748724482e-01,0.000000000e+00,0.000000000e+00,2.551810894e-06,0.000000000e+00
15.290000,0.000000000e+00,3.748724736e-01,0.000000000e+00,0.000000000e+00,2.526419952e-06,0.000000000e+00
15.300000,0.000000000e+00,3.748724987e-01,0.000000000e+00,0.000000000e+00,2.501281653e-06,0.000000000e+00
15.310000,0.000000000e+00,3.748725236e-01,0.000000000e+00,0.000000000e+00,2.476393485e-06,0.000000000e+00
15.320000,0.000000000e+00,3.748725482e-01,0.000000000e+00,0.000000000e+00,2.451752958e-06,0.000000000e+00
15.330000,0.000000000e+00,3.748725726e-01,0.000000000e+00,0.000000000e+00,2.427357609e-06,0.000000000e+00
15.340000,0.000000000e+00,3.748725968e-01,0.000000000e+00,0.000000000e+00,2.403204997e-06,0.000000000e+00
15.350000,0.000000000e+00,3.748726207e-01,0.000000000e+00,0.000000000e+00,2.379292708e-06,0.000000000e+00
15.360000,0.000000000e+00,3.748726444e-01,0.000000000e+00,0.000000000e+00,2.355618350e-06,0.000000000e+00
15.370000,0.000000000e+00,3.748726678e-01,0.000000000e+00,0.000000000e+00,2.332179555e-06,0.000000000e+00
15.380000,0.000000000e+00,3.748726910e-01,0.000000000e+00,0.000000000e+00,2.308973981e-06,0.000000000e+00
15.390000,0.000000000e+00,3.748727140e-01,0.000000000e+00,0.000000000e+00,2.285999306e-06,0.000000000e+00
15.400000,0.000000000e+00,3.748727367e-01,0.000000000e+00,0.000000000e+00,2.263253233e-06,0.000000000e+00
15.410000,0.000000000e+00,3.748727593e-01,0.000000000e+00,0.000000000e+00,2.240733487e-06,0.000000000e+00
15.420000,0.000000000e+00,3.748727816e-01,0.000000000e+00,0.000000000e+00,2.218437816e-06,0.000000000e+00
15.430000,0.000000000e+00,3.748728036e-01,0.000000000e+00,0.000000000e+00,2.196363991e-06,0.000000000e+00
15.440000,0.000000000e+00,3.748728255e-01,0.000000000e+00,0.000000000e+00,2.174509804e-06,0.000000000e+00
15.450000,0.000000000e+00,3.748728471e-01,0.000000000e+00,0.000000000e+00,2.152873070e-06,0.000000000e+00
15.460000,0.000000000e+00,3.748728685e-01,0.000000000e+00,0.000000000e+00,2.131451625e-06,0.000000000e+00
15.470000,0.000000000e+00,3.748728898e-01,0.000000000e+00,0.000000000e+00,2.110243327e-06,0.000000000e+00
15.480000,0.000000000e+00,3.748729108e-01,0.000000000e+00,0.000000000e+00,2.089246055e-06,0.000000000e+00
15.490000,0.000000000e+00,3.748729315e-01,0.000000000e+00,0.000000000e+00,2.068457710e-06,0.000000000e+00
15.500000,0.000000000e+00,3.748729521e-01,0.000000000e+00,0.000000000e+00,2.047876212e-06,0.000000000e+00
15.510000,0.000000000e+00,3.748729725e-01,0.000000000e+00,0.000000000e+00,2.027499503e-06,0.000000000e+00
15.520000,0.000000000e+00,3.748729927e-01,0.000000000e+00,0.000000000e+00,2.007325546e-06,0.000000000e+00
15.530000,0.000000000e+00,3.748730126e-01,0.000000000e+00,0.000000000e+00,1.987352323e-06,0.000000000e+00
15.540000,0.000000000e+00,3.748730324e-01,0.000000000e+00,0.000000000e+00,1.967577837e-06,0.000000000e+00
15.550000,0.000000000e+00,3.748730520e-01,0.000000000e+00,0.000000000e+00,1.948000110e-06,0.000000000e+00
15.560000,0.000000000e+00,3.748730714e-01,0.000000000e+00,0.000000000e+00,1.928617185e-06,0.000000000e+00
15.570000,0.000000000e+00,3.748730906e-01,0.000000000e+00,0.000000000e+00,1.909427124e-06,0.000000000e+00
15.580000,0.000000000e+00,3.748731096e-01,0.000000000e+00,0.000000000e+00,1.890428006e-06,0.000000000e+00
15.590000,0.000000000e+00,3.748731284e-01,0.000000000e+00,0.000000000e+00,1.871617933e-06,0.000000000e+00
15.600000,0.000000000e+00,3.748731470e-01,0.000000000e+00,0.000000000e+00,1.852995024e-06,0.000000000e+00
15.610000,0.000000000e+00,3.748731654e-01,0.000000000e+00,0.000000000e+00,1.834557415e-06,0.000000000e+00
15.620000,0.000000000e+00,3.748731837e-01,0.000000000e+00,0.000000000e+00,1.816303264e-06,0.000000000e+00
15.630000,0.000000000e+00,3.748732018e-01,0.000000000e+00,0.000000000e+00,1.798230745e-06,0.000000000e+00
15.640000,0.000000000e+00,3.748732197e-01,0.000000000e+00,0.000000000e+00,1.780338050e-06,0.000000000e+00
15.650000,0.000000000e+00,3.748732374e-01,0.000000000e+00,0.000000000e+00,1.762623390e-06,0.000000000e+00
15.660000,0.000000000e+00,3.748732549e-01,0.000000000e+00,0.000000000e+00,1.745084994e-06,0.000000000e+00
15.670000,0.000000000e+00,3.748732723e-01,0.000000000e+00,0.000000000e+00,1.727721109e-06,0.000000000e+00
15.680000,0.000000000e+00,3.748732895e-01,0.000000000e+00,0.000000000e+00,1.710529996e-06,0.000000000e+00
15.690000,0.000000000e+00,3.748733065e-01,0.000000000e+00,0.000000000e+00,1.693509938e-06,0.000000000e+00
15.700000,0.000000000e+00,3.748733233e-01,0.000000000e+00,0.000000000e+00,1.676659233e-06,0.000000000e+00
15.710000,0.000000000e+00,3.748733400e-01,0.000000000e+00,0.000000000e+00,1.659976195e-06,0.000000000e+00
15.720000,0.000000000e+00,3.748733565e-01,0.000000000e+00,0.000000000e+00,1.643459156e-06,0.000000000e+00
15.730000,0.000000000e+00,3.748733729e-01,0.000000000e+00,0.000000000e+00,1.627106464e-06,0.000000000e+00
15.740000,0.000000000e+00,3.748733891e-01,0.000000000e+00,0.000000000e+00,1.610916484e-06,0.000000000e+00
15.750000,0.000000000e+00,3.748734051e-01,0.000000000e+00,0.000000000e+00,1.594887597e-06,0.000000000e+00
15.760000,0.000000000e+00,3.748734210e-01,0.000000000e+00,0.000000000e+00,1.579018201e-06,0.000000000e+00
15.770000,0.000000000e+00,3.748734367e-01,0.000000000e+00,0.000000000e+00,1.563306707e-06,0.000000000e+00
15.780000,0.000000000e+00,3.748734522e-01,0.000000000e+00,0.000000000e+00,1.547751545e-06,0.000000000e+00
15.790000,0.000000000e+00,3.748734676e-01,0.000000000e+00,0.000000000e+00,1.532351160e-06,0.000000000e+00
15.800000,0.000000000e+00,3.748734829e-01,0.000000000e+00,0.000000000e+00,1.517104011e-06,0.000000000e+00
15.810000,0.000000000e+00,3.748734980e-01,0.000000000e+00,0.000000000e+00,1.502008574e-06,0.000000000e+00
15.820000,0.000000000e+00,3.748735129e-01,0.000000000e+00,0.000000000e+00,1.487063339e-06,0.000000000e+00
15.830000,0.000000000e+00,3.748735277e-01,0.000000000e+00,0.000000000e+00,1.472266812e-06,0.000000000e+00
15.840000,0.000000000e+00,3.748735424e-01,0.000000000e+00,0.000000000e+00,1.457617512e-06,0.000000000e+00
15.850000,0.000000000e+00,3.748735569e-01,0.000000000e+00,0.000000000e+00,1.443113976e-06,0.000000000e+00
15.860000,0.000000000e+00,3.748735712e-01,0.000000000e+00,0.000000000e+00,1.428754752e-06,0.000000000e+00
15.870000,0.000000000e+00,3.748735855e-01,0.000000000e+00,0.000000000e+00,1.414538404e-06,0.000000000e+00
15.880000,0.000000000e+00,3.748735995e-01,0.000000000e+00,0.000000000e+00,1.400463512e-06,0.000000000e+00
15.890000,0.000000000e+00,3.748736135e-01,0.000000000e+00,0.000000000e+00,1.386528667e-06,0.000000000e+00
15.900000,0.000000000e+00,3.748736273e-01,0.000000000e+00,0.000000000e+00,1.372732477e-06,0.000000000e+00
15.910000,0.000000000e+00,3.748736409e-01,0.000000000e+00,0.000000000e+00,1.359073560e-06,0.000000000e+00
15.920000,0.000000000e+00,3.748736544e-01,0.000000000e+00,0.000000000e+00,1.345550552e-06,0.000000000e+00
15.930000,0.000000000e+00,3.748736678e-01,0.000000000e+00,0.000000000e+00,1.332162101e-06,0.000000000e+00
15.940000,0.000000000e+00,3.748736811e-01,0.000000000e+00,0.000000000e+00,1.318906866e-06,0.000000000e+00
15.950000,0.000000000e+00,3.748736942e-01,0.000000000e+00,0.000000000e+00,1.305783524e-06,0.000000000e+00
15.960000,0.000000000e+00,3.748737072e-01,0.000000000e+00,0.000000000e+00,1.292790760e-06,0.000000000e+00
15.970000,0.000000000e+00,3.748737201e-01,0.000000000e+00,0.000000000e+00,1.279927277e-06,0.000000000e+00
15.980000,0.000000000e+00,3.748737328e-01,0.000000000e+00,0.000000000e+00,1.267191788e-06,0.000000000e+00
15.990000,0.000000000e+00,3.748737454e-01,0.000000000e+00,0.000000000e+00,1.254583019e-06,0.000000000e+00
